So.,1955-10-09 00:00:00,Unnamed: 2,Unnamed: 3,3,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,12,13,Unnamed: 15,Unnamed: 16,16,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,23,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,41,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52
Sa.,2018-09-15,1.0,,,,,,,,,,,12.0,,14.0,,,,,,,,,,,,26.0,27.0,,,,,,,,,,,,39.0,,,,,,,,,,,,1.0
Sa.,2018-09-22,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,33.0,,,,37.0,,,,41.0,42.0,,,,,47.0,,,,0.0
Sa.,2018-09-29,,,,4.0,5.0,,,,9.0,,,,,,,16.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,7.0
Sa.,2018-10-06,,2.0,,,,,,,,,,,,,,,,,,,21.0,,,,,26.0,27.0,,,,,,33.0,,,,,,,,,,,,45.0,,,,,,3.0
Sa.,2018-10-13,,,3.0,,,,7.0,,9.0,,11.0,,,,,,,,,,,,,,,,27.0,,,,,,,,,36.0,,,,,,,,,,,,,,,7.0
Sa.,2018-10-20,,2.0,,,,,,,,,,,13.0,,,16.0,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,45.0,,47.0,,,,7.0
Sa.,2018-10-27,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,35.0,,,38.0,,40.0,,,,,,,47.0,,,,2.0
Sa.,2018-11-03,,,,,,6.0,,,,,,,,,,,,18.0,,20.0,,,,,,,,28.0,,,,,,,,,,,,,,42.0,,,,,,,49.0,,1.0
Sa.,2018-11-10,,,3.0,,,,,,,,,,13.0,14.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,40.0,41.0,,,,,,,,,,7.0
Sa.,2018-11-17,,,3.0,,,6.0,,,,,,,,,,,,18.0,,,,,,,,,,,,,31.0,,,,,,,,39.0,40.0,,,,,,,,,,,5.0
Sa.,2018-11-24,,,,,,,,,,,,,,14.0,15.0,,,,,20.0,,,,,,,,,,,,,,,,,37.0,,,40.0,,,,,45.0,,,,,,1.0
Sa.,2018-12-01,,,,,,6.0,,8.0,,,,,,,,,,,,,,,23,,,,27.0,,,,31.0,,,,,,,,,,,,,,,46.0,,,,,2.0
Sa.,2018-12-08,,,,,,6.0,,,,,,12.0,,,,,,,,,,,,,25.0,26.0,,,,,,,,,,,,,,,,,,44.0,,46.0,,,,,3.0
Sa.,2018-12-15,1.0,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,30.0,31.0,,,,,,37.0,,,,,,,,45.0,,,,,,9.0
Sa.,2018-12-22,,,,,,,,8.0,,,,,,,,,,,,20.0,21.0,,,,25.0,,,,,,,,,,,,,,,,,,43.0,44.0,,,,,,,5.0
Sa.,2018-12-29,,,,4.0,,,,,,,,,,14.0,,,,,,,,,,,25.0,,,,,,,,,,,,,38.0,,,,,,44.0,,,47.0,,,,4.0
Sa.,2019-01-05,,,,4.0,,,,,,,,,,,,16.0,,,,,,22.0,,,,,,,,,31.0,,,,,,,,,40.0,,,,,45.0,,,,,,8.0
Sa.,2019-01-12,,,,4.0,,,,,9.0,,,,,,,,,,,,,,,,25.0,,,,,,31.0,,,,,,,38.0,,40.0,,,,,,,,,,,6.0
Sa.,2019-01-19,,,,,,6.0,,,,,,12.0,,,,,,,,,,,,24.0,,,,,29.0,,,,,,,36.0,,,,,,,,,,,47.0,,,,9.0
Sa.,2019-01-26,,,,,,,,,,,,,,,,16.0,,18.0,,,,,,,,,,,29.0,,31.0,,,,35.0,,,,,,,,,,,,47.0,,,,6.0
Sa.,2019-02-02,,,3.0,,,,,,,,,,,,,,,,,,21.0,,,,,,,,29.0,30.0,,,,34.0,,,37.0,,,,,,,,,,,,,,3.0
Sa.,2019-02-09,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,34.0,,,,,39.0,,,42.0,,,,,,,49.0,,2.0
Sa.,2019-02-16,,,,,,6.0,,,9.0,10.0,11.0,,,,,,,18.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Sa.,2019-02-23,,,,,,,,8.0,,,,,,,15.0,,,,,,21.0,,,,,,27.0,,29.0,,,,,,,,,,,,,,,,,,47.0,,,,1.0
Sa.,2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,41.0,42.0,,,,46.0,,48.0,49.0,,6.0
Sa.,2019-03-09,,,,,,,,8.0,,,,12.0,,,,,,,,20.0,,22.0,,,,,,,,,,32.0,,,,,,38.0,,,,,,,,,,,,,6.0
Sa.,2019-03-16,,,,,,,,,,10.0,,,,14.0,,,,,,20.0,,22.0,,,,,,,,,,,,,,,,,39.0,,,,,,,46.0,,,,,1.0
Sa.,2019-03-23,,,3.0,,,,,,,,,,,,,,,,,,,,23,,,26.0,,,29.0,,,,,,,,,,,,,42.0,,44.0,,,,,,,8.0
Sa.,2019-03-30,,,3.0,,,,,,,,,,,,,,,,,,,,,,,26.0,,28.0,29.0,,,,,,,,,,,,,,,,,46.0,,,49.0,,4.0
Sa.,2019-04-06,,,,,,,,,,,,12.0,,,,,,,,,21.0,,23,,,,,,,,,32.0,,,,,,,,,41.0,42.0,,,,,,,,,3.0
Sa.,2019-04-13,,,,4.0,,,,,,,,,,,,,,,19.0,,,,,,,,27.0,,29.0,,,,,,,36.0,,,,,41.0,,,,,,,,,,1.0
Sa.,2019-04-20,,,,,,6.0,,8.0,,,,,,,,,,,19.0,,,,,,25.0,,,,29.0,,,,,,,,,,,,41.0,,,,,,,,,,8.0
Sa.,2019-04-27,,2.0,,,,,,,,,,,13.0,14.0,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,48.0,,,5.0
Sa.,2019-05-04,1.0,,,,,,,,,,,,,,,,,,19.0,,,,,24.0,,,,,29.0,,,,,,35.0,,,,,,,42.0,,,,,,,,,8.0
Sa.,2019-05-11,,,,,,,,,,10.0,,,,,15.0,,,,,,,,,,25.0,,,,,,31.0,,,,,,,,,,,42.0,,,,,47.0,,,,0.0
Sa.,2019-05-18,,,,,,,,,,,11.0,,,,,,,,,,,,,,,26.0,,,,,,32.0,,,,,,,39.0,,,,43.0,,,,47.0,,,,4.0
Sa.,2019-05-25,1.0,,,,,6.0,,,,,,12.0,,,15.0,,,,,,21.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,9.0
Sa.,2019-06-01,,,3.0,,,,,,,,,,,,15.0,,,,,,,22.0,,,25.0,,,,29.0,30.0,,,,,,,,,,,,,,,,,,,,,7.0
Sa.,2019-06-08,1.0,,,,,,,,,,,,13.0,,,,17.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,44.0,45.0,,,,,,4.0
Sa.,2019-06-15,,,,4.0,,6.0,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,33.0,,,,,,,40.0,,,43.0,,,,,,,,3.0
Sa.,2019-06-22,,,,,,,,,,10.0,11.0,12.0,,,,,,,,,21.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,49.0,,3.0
Sa.,2019-06-29,1.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,31.0,,,34.0,,,,,,,,,43.0,,45.0,,,,,,1.0
Sa.,2019-07-06,,,,,,,,,,,,,,,,,,,19.0,,,22.0,,,,,27.0,,,,,,,,,,,,,40.0,,,,,45.0,46.0,,,,,9.0
Sa.,2019-07-13,,,3.0,,,,,,,10.0,,,,,,,,,,,,,,,,26.0,,,29.0,30.0,,,,,,,,,,,,42.0,,,,,,,,,3.0
Sa.,2019-07-20,,,,,5.0,,,,9.0,,,,,,,,,,,,,,,24.0,,,,,29.0,,,,,,35.0,36.0,,,,,,,,,,,,,,,2.0
Sa.,2019-07-27,,,,,5.0,,,,,,,,,,,16.0,17.0,,,,21.0,,23,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,6.0
Sa.,2019-08-03,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,40.0,,42.0,,44.0,,,,,,,7.0
Sa.,2019-08-10,1.0,,,,,,,8.0,,10.0,,,,,,16.0,,18.0,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,2.0
Sa.,2019-08-17,,2.0,,,,6.0,,,9.0,,,,,,,,,,,,,,,,,,,28.0,,,,,33.0,,,,,,,,,,,,45.0,,,,,,0.0
Sa.,2019-08-24,,,,,5.0,,,,9.0,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,38.0,,,,42.0,,44.0,,,,,,,1.0
Sa.,2019-08-31,,2.0,3.0,,5.0,,,,,,,,,,,,17.0,,,,,,,,25.0,,,,,,,,,,,36.0,,,,,,,,,,,,,,,4.0
Sa.,2019-09-07,,,,,,,,,9.0,,11.0,,,,,,,,,,,,,,,,,28.0,29.0,,,,,,35.0,36.0,,,,,,,,,,,,,,,3.0
Sa.,2019-09-14,,,,,,,,,,,,,,,,16.0,,,,,,,,24.0,,26.0,,,,,31.0,,,34.0,,,,,,,,,43.0,,,,,,,,7.0
Sa.,2019-09-21,,,,,,,,,,,,12.0,,14.0,,16.0,,,,,,,23,,,,,,,,,,,,,,37.0,,,,,,,,,,47.0,,,,6.0
Sa.,2019-09-28,,,,,,,,,,,,,13.0,,,,,,,,,,,24.0,,,27.0,,,30.0,,,,,,,,,,,,,43.0,44.0,,,,,,,7.0
Sa.,2019-10-05,,,,,,,,8.0,,,,,,,,,17.0,,,,,,,,,,27.0,,,,,,,,,36.0,,,,,,,,,,,47.0,,49.0,,5.0
Sa.,2019-10-12,,,,4.0,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,36.0,,,,,,42.0,,44.0,45.0,,,,,,7.0
Sa.,2019-10-19,,,,4.0,,,7.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,38.0,39.0,,,,,,,,,,,,9.0
Sa.,2019-10-26,1.0,2.0,,,,,,,,,11.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,44.0,,,,,,,6.0
Sa.,2019-11-02,,,,,,6.0,,,,,,,,,15.0,,17.0,,,,21.0,,,,25.0,,,,,,,,,,,,,,,,41.0,,,,,,,,,,3.0
Sa.,2019-11-09,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,28.0,,,31.0,,33.0,,,,,,,40.0,,,,44.0,,,,,,,7.0
Sa.,2019-11-16,1.0,,,4.0,,,,,,,,,,,,16.0,,,,,,,,,25.0,,,28.0,,,,,,,,,,,,,,,,,,,47.0,,,,1.0
Sa.,2019-11-23,,,,,5.0,,,,,,11.0,,,,,,,,,,,,,24.0,,26.0,,28.0,,,,,,,,36.0,,,,,,,,,,,,,,,5.0
Sa.,2019-11-30,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,38.0,,,,42.0,43.0,,,,47.0,,,,5.0
Sa.,2019-12-07,,2.0,,,,,,,,,11.0,,13.0,,,,,,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,4.0
Sa.,2019-12-14,,,,4.0,,,,,,,,,,,,16.0,,,,20.0,,,,,,,,,,,31.0,,,34.0,,,,38.0,,,,,,,,,,,,,8.0
Sa.,2019-12-21,,,,4.0,,,,,,,,,13.0,14.0,,,,,,20.0,,,,,,,27.0,,,,,,,,35.0,,,,,,,,,,,,,,,,5.0
Sa.,2019-12-28,,,,,,,7.0,,,,,12.0,,,,,,18.0,19.0,,,,23,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Sa.,2020-01-04,1.0,,,,,,7.0,,,,,,13.0,,,,,18.0,,,,,,,,,27.0,,,30.0,,,,,,,,,,,,,,,,,,,,,1.0
Sa.,2020-01-11,,,,,,,,,,10.0,,,,,,,,,19.0,,,,,,,,,28.0,,,,,,,,,37.0,,,,,42.0,,,,,,48.0,,,9.0
Sa.,2020-01-18,,,,,,,,,,,,12.0,,14.0,,,,,,,,22.0,,,,,,,,,,32.0,,,,,,,,,41.0,,43.0,,,,,,,,3.0
Sa.,2020-01-25,,,,,,,,,9.0,,,12.0,,,,,,,,,,,,,,,,28.0,,30.0,,,,34.0,,,,,,,,,43.0,,,,,,,,3.0
Sa.,2020-02-01,,,,,,,7.0,8.0,,,,12.0,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,42.0,,,,,47.0,,,,6.0
Sa.,2020-02-08,1.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,30.0,,,,,,36.0,,38.0,,,,42.0,,,,,,,,,3.0
Sa.,2020-02-15,,2.0,,,5.0,,,,,,11.0,,,,,,,,,20.0,,22.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,5.0
Sa.,2020-02-22,,,,,,6.0,,,,,11.0,,,,,,,,,,21.0,,,24.0,,,,,,,31.0,32.0,,,,,,,,,,,,,,,,,,,0.0
Sa.,2020-02-29,,,3.0,,,,,8.0,9.0,10.0,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,42.0,,,,,,,,,0.0
Sa.,2020-03-07,,,,,,,,,9.0,,11.0,,,,,16.0,,,,,,,,,,26.0,,,,,,,,,,36.0,,,,,,,,44.0,,,,,,,0.0
Sa.,2020-03-14,,2.0,,,,,,,,,11.0,,,,,,,,19.0,,,,,,,,,,,30.0,,,,,,,,38.0,,,,,,,,,,,49.0,,2.0
Sa.,2020-03-21,1.0,,,4.0,,,,,,,,,,,,,,,,,,22.0,,,,26.0,,,,,,,,34.0,,36.0,,,,,,,,,,,,,,,4.0
Sa.,2020-03-28,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,36.0,,,39.0,,,,,,,46.0,,,,,7.0
Sa.,2020-04-04,,,,,,,,,9.0,,,12.0,,,,,17.0,,,,,,,24.0,,,,,,,,,,,,,,,,,41.0,,43.0,,,,,,,,1.0
Sa.,2020-04-11,,,,,,,,,,,,,13.0,,,,,18.0,,,,,,,,26.0,,,29.0,,,,,,,,,,,,,42.0,,,,,47.0,,,,4.0
Sa.,2020-04-18,,,,,,,,,,,11.0,,,,15.0,,,,,,,,,,,,,28.0,,,,,,,35.0,,,,39.0,,,42.0,,,,,,,,,3.0
Sa.,2020-04-25,,,,4.0,,,,,,,11.0,,,,,,17.0,,19.0,,,,,,25.0,,,,,30.0,,,,,,,,,,,,,,,,,,,,,4.0
Sa.,2020-05-02,,,,4.0,,,,,,10.0,11.0,,,,,16.0,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,49.0,,2.0
Sa.,2020-05-09,,2.0,,,,,,,9.0,,,,,,,,17.0,,,,,22.0,23,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,7.0
Sa.,2020-05-16,,,3.0,,,6.0,,8.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,48.0,,,4.0
Sa.,2020-05-23,1.0,,,4.0,,,,,,,11.0,,,,,,17.0,,,,,,,,,,27.0,,,,,,,,35.0,,,,,,,,,,,,,,,,8.0
Sa.,2020-05-30,,,,,5.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,33.0,,35.0,,,,,,,42.0,43.0,,,,,,,,0.0
Sa.,2020-06-06,,,,,,,,,,,,,,,,16.0,,18.0,,,21.0,,,,25.0,,,,,,,,,,,,,,,40.0,,,,,,,,,49.0,,1.0
Sa.,2020-06-13,,,,,,,,,,,,,,14.0,,,,,,20.0,,,,,,,,,,,,,,,,36.0,,38.0,,,41.0,,43.0,,,,,,,,5.0
Sa.,2020-06-20,1.0,2.0,,,,,7.0,,,,11.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,3.0
Sa.,2020-06-27,,,,,,,,,,,,,,14.0,,,,,,,21.0,,,24.0,,,27.0,,,,,,,,,,,,,,,42.0,,,,,,,49.0,,4.0
Sa.,2020-07-04,,,,,,6.0,,,,,,,,,,,17.0,,19.0,,,,,,,,,,,,,,33.0,,,36.0,,,,,,,,,,,,,49.0,,0.0
Sa.,2020-07-11,,,,,,,,8.0,,,,,,,,16.0,,,,,,,,,,,,,29.0,,,32.0,,,,,,38.0,,,,,,,,46.0,,,,,7.0
Sa.,2020-07-18,,,,,,,,8.0,,,11.0,,,,,,,,,,,,,,25.0,,,28.0,,,,,,34.0,,,,,,,,,,,,,,,49.0,,7.0
Sa.,2020-07-25,,2.0,,4.0,,,,,,10.0,,,,,,,,18.0,,,,,,,,,27.0,,,,,,,,,,37.0,,,,,,,,,,,,,,0.0
Sa.,2020-08-01,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,24.0,,,,,,,,,33.0,,,,,38.0,39.0,,,,,,,,,,,,0.0
Sa.,2020-08-08,,,,,,,,8.0,,,,,,14.0,,,,18.0,,,,,,,25.0,,,28.0,,,,,,,,,,,,,,,,,,,,48.0,,,7.0
Sa.,2020-08-15,,,,,,,,,,,,,,,,16.0,,,,,,,,24.0,,,,,,,31.0,,,,,,,,,40.0,,,,44.0,,46.0,,,,,0.0
Sa.,2020-08-22,1.0,2.0,,,,,,8.0,,10.0,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,37.0,,,,,,,,,,,,,,5.0
Sa.,2020-08-29,1.0,,,,,,,,,,,12.0,,,,,,,19.0,20.0,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,48.0,,,5.0
Sa.,2020-09-05,1.0,,3.0,,,,7.0,,,,,,13.0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,5.0
Sa.,2020-09-12,,,,,,,,,,,11.0,,,,,16.0,,,,,,,,,,,,28.0,,,,,,,,,,,,40.0,41.0,,,,45.0,,,,,,7.0
Sa.,2020-09-19,1.0,,,,,,,8.0,,,,,,,,,,,,,,,23,,,,,,29.0,,,,,,35.0,,,38.0,,,,,,,,,,,,,2.0
Sa.,2020-09-26,,,,,,6.0,,8.0,,,,12.0,,,,,,,,,,22.0,,,,,27.0,,,,,,,,,,,,,,,,,,,,47.0,,,,7.0
Sa.,2020-10-03,,,,,,,,,,10.0,,,13.0,,,,,,,20.0,,,,,25.0,,,,,,,,33.0,,,,,,,,,,,,,,,48.0,,,8.0
Sa.,2020-10-10,,,,4.0,,,,8.0,,,,,,,,16.0,,,,,,22.0,,,,,,28.0,,,,,33.0,,,,,,,,,,,,,,,,,,6.0
Sa.,2020-10-17,,2.0,,,5.0,,,,9.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,48.0,,,8.0
Sa.,2020-10-24,1.0,,,,,6.0,,,,,,,,,,,,,,20.0,,22.0,,24.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,6.0
Sa.,2020-10-31,1.0,,,,,,,8.0,,,11.0,,,,,,,,,,21.0,,,,,26.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,8.0
Sa.,2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,32.0,33.0,,,36.0,,,,40.0,,,,,45.0,,,,,,4.0
Sa.,2020-11-14,1.0,,,,,,,,,10.0,,,,,,16.0,,18.0,,20.0,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,4.0
Sa.,2020-11-21,1.0,,,,,,,,,,,,13.0,14.0,,,,,,,21.0,,,,25.0,,,,,,,,,,,,,,39.0,,,,,,,,,,,,0.0
Sa.,2020-11-28,,2.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,27.0,28.0,,,,,,,35.0,,,,,,,,,,,,47.0,,,,8.0
Sa.,2020-12-05,,,,,,,,,,,,12.0,,,15.0,,,,,,,,,,25.0,,,,,,,,33.0,,,,,,,,41.0,,,,,,,48.0,,,5.0
Sa.,2020-12-12,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,39.0,,,,,,45.0,,,,,,7.0
Sa.,2020-12-19,,,3.0,,,6.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,31.0,,,,,,,,,,,,,,,,47.0,48.0,,,0.0
Sa.,2020-12-26,,2.0,,,5.0,,7.0,,,,,12.0,13.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,3.0
Sa.,2021-01-02,,,,,,,7.0,8.0,,,,,,,,16.0,,,,,,,,,,,,28.0,,30.0,,,,34.0,,,,,,,,,,,,,,,,,6.0
Sa.,2021-01-09,,,,,,,7.0,,,,,,,,,16.0,,,19.0,20.0,,,,,,,,,,30.0,,,,,,,,,,,41.0,,,,,,,,,,5.0
Sa.,2021-01-16,1.0,,,,5.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,35.0,,37.0,,,,,,,,45.0,,,,,,3.0
Sa.,2021-01-23,,,,,,,,,,,,12.0,13.0,,,16.0,,18.0,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,49.0,,7.0
Sa.,2021-01-30,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,33.0,,,36.0,,,,40.0,,,43.0,,,,,,,,1.0
Sa.,2021-02-06,,,,,,,,8.0,,,,12.0,,,,,,,,,,,23,,,,,,,,,,,,,,,38.0,,,41.0,,,,,,,48.0,,,9.0
Sa.,2021-02-13,,,,,,,7.0,,,,,,,14.0,15.0,,,,,20.0,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,47.0,,,,9.0
Sa.,2021-02-20,,,3.0,,,6.0,,,,,,,,,15.0,,,,,,,,,,,26.0,,,,30.0,,,,,,,,,,,,42.0,,,,,,,,,4.0
Sa.,2021-02-27,,2.0,,4.0,,,,,9.0,,,,,,,,,,19.0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,7.0
Sa.,2021-03-06,1.0,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,,33.0,,35.0,,,,,,,,,,,,,,,,7.0
Sa.,2021-03-13,,,,4.0,,,,,,,,,,,,,,,19.0,,,,,24.0,,,,,,,,,,,,,,,,,,,,44.0,,,47.0,48.0,,,8.0
Sa.,2021-03-20,,2.0,,,,,,,,,,12.0,,,15.0,16.0,17.0,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,7.0
Sa.,2021-03-27,,,,4.0,,,,,,,,12.0,13.0,,,,,,19.0,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,46.0,,,,,6.0
Sa.,2021-04-03,,,,,5.0,,,,,,,,,,,,,,,,,,23,,,,,,29.0,,,,,34.0,,36.0,,,,40.0,,,,,,,,,,,6.0
Sa.,2021-04-10,,,,4.0,,6.0,,,9.0,,,,,,15.0,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,45.0,,,,,,7.0
Sa.,2021-04-17,,,,,,,,,,,,,,,,,,18.0,,,,22.0,,,25.0,26.0,,,,,,,,,,36.0,,,,,,,,,,,,48.0,,,0.0
Sa.,2021-04-24,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,24.0,25.0,,,,,,,,,34.0,,,,,,,,,,,,,,48.0,,,1.0
Sa.,2021-05-01,1.0,,,,,,,,,,,,,,15.0,,,,,,21.0,,,,,,,,,,,,,,,,37.0,,,,,42.0,43.0,,,,,,,,1.0
Sa.,2021-05-08,,,,,,,,,,10.0,,,13.0,,,,,,,,,22.0,23,,,,,,,,,,,,,,,,,,,42.0,,,,,47.0,,,,2.0
Sa.,2021-05-15,,2.0,,,5.0,,,,,,,,,,15.0,,,,,,,,,,25.0,26.0,,,,,,,,,,,,,,,41.0,,,,,,,,,,1.0
Sa.,2021-05-22,,,3.0,,,,,8.0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,38.0,,40.0,,,43.0,,,,,,,,2.0
Sa.,2021-05-29,,,,,,,,,9.0,10.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,45.0,46.0,,,,,8.0
Sa.,2021-06-05,,,,,5.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,31.0,,,,35.0,,,,,,,,,44.0,,,47.0,,,,1.0
Sa.,2021-06-12,1.0,,,,5.0,,,,,,11.0,,,,,,,,,,,,23,,,,,,29.0,,,,,,,,,,,,,,,,,,,,49.0,,0.0
Sa.,2021-06-19,,,,,,,,,,,11.0,,,,,,,,19.0,,21.0,,,,,,,,29.0,,,,,,35.0,36.0,,,,,,,,,,,,,,,2.0
Sa.,2021-06-26,,,,,,,,,,,,,13.0,,,,17.0,,19.0,,,,,24.0,,,,,29.0,,,,,,,,,,,,,,,,45.0,,,,,,0.0
Sa.,2021-07-03,,,,,5.0,,,,9.0,10.0,,,,,,,,18.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,2.0
Sa.,2021-07-10,,2.0,,,,,,8.0,,,,,,,,,,,,,,,,,25.0,,,,,,,32.0,,,,,,,,40.0,,,,,,,47.0,,,,6.0
Sa.,2021-07-17,,,,,,,,,,,,,,,,,17.0,,,,,,,,25.0,,,,,30.0,,,33.0,,,,,38.0,,,,,,,,,,,49.0,,9.0
Sa.,2021-07-24,,,3.0,,,,,8.0,,,,,,14.0,,,,,,,,22.0,23,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,3.0
Sa.,2021-07-31,1.0,,,4.0,,,,8.0,,,,,,,,,,,,,,,,24.0,,26.0,,,,,,,,,,,,,39.0,,,,,,,,,,,,5.0
Sa.,2021-08-07,,,,,,,,,9.0,,,,,14.0,,,,18.0,19.0,,,,,,,,,,,30.0,,,,,,,,,,40.0,,,,,,,,,,,3.0
Sa.,2021-08-14,,2.0,,,,,,,,,,,,,,,17.0,,19.0,,,,,,,,,,29.0,,,,,,,,,,39.0,,,,,,,,,48.0,,,1.0
Sa.,2021-08-21,,,,,,,7.0,,,,,12.0,,,15.0,16.0,,,19.0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Sa.,2021-08-28,,,,,,,,,,,11.0,,,,,,,18.0,,,,,,24.0,25.0,,,,,,,,,,,,,,,,41.0,,,,,46.0,,,,,7.0
Sa.,2021-09-04,,2.0,,,5.0,,,,,,,,,,15.0,,,,,20.0,,,,,,,,,,,,,,,,,,,39.0,,,,,44.0,,,,,,,7.0
Sa.,2021-09-11,,,,,,6.0,,,,,,,,,,,,,,,,,23,,25.0,,,,,,,,33.0,34.0,,,,,,,,,43.0,,,,,,,,7.0
Sa.,2021-09-18,,,,,,6.0,,,9.0,,,,,,,,,,,,21.0,,,,,,,,,,,,,34.0,,36.0,,,,,,,,,,,,,49.0,,2.0
Sa.,2021-09-25,,,,,,,,,,,,,,,,,,,19.0,20.0,,,,,,,27.0,,,30.0,,,,,,,,,,,41.0,,,,,,47.0,,,,7.0
Sa.,2021-10-02,,,,4.0,,,7.0,,,10.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,46.0,,,,,4.0
Sa.,2021-10-09,1.0,,,,,,,8.0,,,11.0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,49.0,,3.0
